	I1model_1	I3model_1	offset_model1
158	1.0097726523100112	0.9949836247365501	-1.181655883789063
159	1.0094716128426908	0.9951365451981162	-1.1479365825653076
160	1.0091780673155983	0.9952862821037705	-1.1071534156799316
161	1.0088400511695208	0.9954704892355063	-1.0708541870117192
162	1.0084847792400233	0.9956268128085646	-1.0304744243621826
163	1.0081181677957072	0.9957986150500227	-0.9868307113647461
164	1.0077344977769243	0.995991714182754	-0.9537754058837886
165	1.0074279364589094	0.9961244355309475	-0.9164383411407471
166	1.007108753767879	0.9962872359936199	-0.877326488494873
167	1.0067744845919153	0.9964621120131998	-0.8291478157043457
168	1.0063688257748318	0.9966634444801864	-0.7880632877349849
169	1.0060075389722565	0.9968239396092674	-0.7534661293029785
170	1.0056874688409356	0.9969654431806664	-0.7108016014099121
171	1.0053340703964952	0.9971537120906347	-0.6773648262023921
172	1.0050289881456307	0.9972854454387176	-0.626989364624023
