	I1block	I3block	offset_block
195	0.9978802379963574	0.9946965487825344	-0.7205041849923133
196	0.9977696581002744	0.9920082503968667	-0.7256708516589802
197	0.9980821850878444	0.9931238259746219	-0.7308375183256468
198	0.9993803715786805	0.9939716641838324	-0.7359989200019837
199	0.9985198693321387	0.9928630487718507	-0.7346655866686502
200	0.999069034533255	0.9930700162142887	-0.733332253335317
201	0.9995991479901996	0.9935170682437671	-0.7319989200019836
202	0.9986857428819331	0.9936517589302686	-0.7306655866686504
203	1.0003384534687134	0.9946618210398119	-0.729332253335317
204	0.9982315829686885	0.9927759652300314	-0.7280071549868584
205	0.9989527367162313	0.9931644653282002	-0.7368404883201918
206	0.9985106768419876	0.9936287661628757	-0.745673821653525
207	0.9996168412661016	0.9944621163299546	-0.7545071549868583
208	0.9994182868785612	0.993627296679988	-0.7633404883201917
209	0.9995233782366383	0.9938613859665205	-0.772173821653525
210	0.9992988617621993	0.9930165197481607	-0.7809831250309944
211	0.999107333905036	0.9931072942538977	-0.7601497916976611
212	0.9991016974766851	0.9937196940526881	-0.7393164583643277
213	0.9983964876117604	0.9928407397861108	-0.7184831250309943
214	0.9970152008953898	0.9919534736978544	-0.6976497916976612
215	0.9971590155393553	0.9921512617072635	-0.6768164583643277
216	0.996839824948563	0.9925637576905024	-0.65598812002182
217	0.9959000229225801	0.9911958614662081	-0.6413214533551533
218	0.9957453865688226	0.9906386821881236	-0.6266547866884867
219	0.9961051169426017	0.9919478922881347	-0.61198812002182
220	0.9941861840268552	0.9911821545735747	-0.5973214533551534
221	0.9951454001757781	0.9910237578629977	-0.5826547866884867
222	0.9948187420035461	0.9904003554983041	-0.5680021599960328
223	0.995331901000985	0.9923346831614631	-0.5706688266626994
224	0.9961766367885369	0.9925030979256266	-0.5733354933293661
225	0.9929665274411653	0.9888135814165954	-0.5760021599960327
226	0.993212324118389	0.9891615221068124	-0.5786688266626994
227	0.9964888282655038	0.9930184931228563	-0.5813354933293661
228	0.995003155950181	0.9907720434624268	-0.5839964900064468
229	0.9958914706550634	0.9921304610992058	-0.5796631566731135
230	0.996579525163449	0.9927917347053645	-0.5753298233397802
231	0.9958854820293342	0.9921912666455225	-0.5709964900064468
232	0.9938494287895934	0.9895377098384427	-0.5666631566731135
233	0.9969244559931768	0.9934941723112063	-0.5623298233397802
234	0.9960782639268688	0.9924432177389715	-0.5580008099985123
235	0.9957799096609645	0.9919913510538907	-0.5590008099985122
236	0.9944563738183925	0.9906617764956341	-0.5600008099985123
237	0.9940431144735146	0.9902527484280755	-0.5610008099985122
238	0.9957969630036655	0.9920773640463406	-0.5620008099985123
239	0.9956045388874137	0.9916560631259981	-0.5630008099985122
240	0.996382027104453	0.9925201218159878	-0.5639981100034714
241	0.9952044272816558	0.9913928214784365	-0.561664776670138
242	0.9964240177823047	0.9932661303756918	-0.5593314433368047
243	0.9962497347685472	0.992323354217901	-0.5569981100034713
244	0.9944104137603276	0.9890150966037057	-0.554664776670138
245	0.9958797343714886	0.9918972888402184	-0.5523314433368047
246	0.9945467470199157	0.9905077881114704	-0.5499985150027277
247	0.9950127787101908	0.9903023177510053	-0.5481651816693942
248	0.9953576872829685	0.9917764602139719	-0.546331848336061
249	0.9961376182470169	0.9927148271663268	-0.5444985150027275
250	0.9952916325050031	0.9923425123382001	-0.5426651816693943
251	0.9944268161932067	0.9902909844720245	-0.5408318483360609
252	0.9958368194424464	0.9922138864266522	-0.5389917650151254
253	0.9934066721460643	0.9901412158080308	-0.5288250983484586
254	0.9948434700700696	0.9915152827531694	-0.518658431681792
255	0.9964531686272265	0.9929644751818257	-0.5084917650151253
256	0.9933094973284419	0.9899713114560098	-0.4983250983484586
257	0.9950911371384852	0.9921228272438779	-0.48815843168179196
258	0.9949904256022953	0.9919816360316573	-0.4780080999851227
259	0.9949105808020509	0.9915545148933826	-0.48800809998512273
260	0.993899393915976	0.9908938962319835	-0.4980080999851227
261	0.9944991311733595	0.9913174880626636	-0.5080080999851226
262	0.994721038317955	0.9913059942283315	-0.5180080999851226
263	0.9961313521462907	0.9929000260633614	-0.5280080999851227
264	0.9944170590883796	0.9915540010710431	-0.5379892000198364
265	0.994812036764533	0.9919646555628939	-0.5246558666865031
266	0.9963592184271888	0.9931398238115803	-0.5113225333531698
267	0.9960786084014661	0.9936596832158358	-0.4979892000198364
268	0.9942412116002223	0.9919785264164149	-0.48465586668650307
269	0.9950147957168679	0.9925557469738044	-0.4713225333531697
270	0.9950738098404497	0.9917127225784185	-0.457996895005703
271	0.9953194897915736	0.9921841054818692	-0.45416356167236965
272	0.9956035738305881	0.9928422407094063	-0.45033022833903635
273	0.9971045746508361	0.9935628181863028	-0.44649689500570294
274	0.9950673187083087	0.9921884964980575	-0.44266356167236964
275	0.9948069184112709	0.9915783021999595	-0.43883022833903634
276	0.9952648662963002	0.9923633761516009	-0.43500121499776845
277	0.9941371020577676	0.9910664307073144	-0.4365012149977684
278	0.9955324862963577	0.9924260371410607	-0.43800121499776845
279	0.9960011423216925	0.9932844134039975	-0.4395012149977684
280	0.995396137394172	0.992559914788129	-0.44100121499776845
281	0.9962560693517417	0.9931692798723132	-0.44250121499776846
282	0.9959259691061721	0.9936870541441791	-0.44399959500074393
283	0.9935192014246826	0.9908793413577283	-0.4434995950007439
284	0.9943087796983412	0.9927293501941082	-0.44299959500074393
285	0.99590493748858	0.9931389890416835	-0.4424995950007439
286	0.9948418204815135	0.9914011322871575	-0.44199959500074393
287	0.9953882486520469	0.9916312659992074	-0.4414995950007439
288	0.9938166343044531	0.9911529566855742	-0.44099622000694283
289	0.9966562987424656	0.9943425442737545	-0.4363295533402761
290	0.9945115513974452	0.9921624280806386	-0.43166288667360947
291	0.9950970650518275	0.9925441423617238	-0.42699622000694276
292	0.9950566010554172	0.99407297321463	-0.4223295533402761
293	0.9946029863109382	0.9924999315608312	-0.41766288667360946
294	0.9948062763795689	0.9930266305694233	-0.41299730000495916
295	0.9940929667296852	0.9921060927688242	-0.40966396667162575
296	0.9948429263328761	0.9916659182821853	-0.40633063333829245
297	0.9960581273385146	0.9940461830589398	-0.40299730000495904
298	0.9945598336576255	0.992452384125341	-0.39966396667162574
299	0.9932712580724358	0.9910159552106537	-0.39633063333829244
300	0.9944253066058173	0.9924055346130762	-0.3929952750086784
301	0.9948430129165771	0.9926780974474251	-0.3871619416753451
302	0.994592204107201	0.9930566675063508	-0.38132860834201177
303	0.9958570243187342	0.9944577482387108	-0.3754952750086784
304	0.9933894226283186	0.9917338282487548	-0.36966194167534516
305	0.9956899660317827	0.9940905312844841	-0.3638286083420118
306	0.9958314782382673	0.9945811308302617	-0.35799851500272756
307	0.9949265151740697	0.9934763413479296	-0.3561651816693942
308	0.9933977318530564	0.9919090059401076	-0.3543318483360609
309	0.9912435495377829	0.9891241000841526	-0.35249851500272755
310	0.9918045705499404	0.9902075975699733	-0.3506651816693942
311	0.9938728174997804	0.992776464911927	-0.34883184833606085
312	0.9928685546360961	0.9925815739903948	-0.34699271001338966
313	0.9928443876091482	0.9918415510659498	-0.33799271001338965
314	0.9949932874607208	0.9941090318814295	-0.32899271001338964
315	0.9937338661340284	0.9929050417130831	-0.3199927100133896
316	0.9928812807700242	0.9927635532534682	-0.31099271001338963
317	0.9919049702675448	0.9905556562235118	-0.3019927100133896
318	0.9955486783454305	0.994257636831799	-0.2929979750037193
319	0.9937381595576076	0.9928943474492221	-0.2904979750037193
320	0.9931494659972496	0.9923263817128605	-0.2879979750037194
321	0.9939214471822011	0.9925833073158693	-0.2854979750037193
322	0.9948106695090867	0.9942363752466296	-0.28299797500371937
323	0.9938214557827025	0.9932528205254894	-0.28049797500371937
324	0.9935401251789971	0.9924701663469588	-0.2779987850022317
325	0.9929226566822917	0.9921402509939743	-0.27649878500223163
326	0.9943775597194242	0.9937865245774375	-0.2749987850022316
327	0.9933985109638176	0.9930835203629232	-0.27349878500223157
328	0.9936344580175756	0.9932753694485185	-0.2719987850022316
329	0.9943404533084583	0.993821592062661	-0.27049878500223157
330	0.993342656482588	0.9927646830892177	-0.2689943300104141
331	0.9959415628520193	0.9949670798914279	-0.2619943300104141
332	0.992742188906989	0.991324902848275	-0.2549943300104141
333	0.9943041489289824	0.9939842355963301	-0.2479943300104141
334	0.9918544506062688	0.9910494188677447	-0.24099433001041412
335	0.9925091894684698	0.9925935718386806	-0.23399433001041411
336	0.9946308009121935	0.9944814269115462	-0.22701012498140338
337	0.995266225483597	0.9948280905522464	-0.23951012498140334
338	0.9937187552704275	0.9942397407360575	-0.25201012498140335
339	0.9928715184707064	0.9923665074312907	-0.2645101249814033
340	0.9941704455921089	0.9945123088596409	-0.27701012498140337
341	0.9968918476312667	0.9960456252356811	-0.2895101249814034
342	0.9965149451734082	0.9956709382534109	-0.30200404999256136
343	0.9969695864817458	0.9962443448159025	-0.30700404999256137
344	0.9966567507834608	0.9951296626191386	-0.31200404999256137
345	0.9968804019571921	0.9955569728345751	-0.3170040499925614
346	0.9980784294126395	0.996971338130748	-0.3220040499925614
347	0.9973922068234693	0.9955969416179528	-0.3270040499925614
348	0.9985625148954244	0.9975849484459091	-0.3319944650101662
349	0.9971832484430458	0.9961147351986119	-0.3251611316768329
350	0.9958596318825388	0.9945595001497888	-0.31832779834349956
351	0.9955952388252453	0.9945865924299236	-0.3114944650101662
352	0.9975553373570386	0.9963672364622038	-0.3046611316768329
353	0.9939681231906957	0.9933958634520892	-0.29782779834349954
354	0.9956930070953446	0.9950521701512083	-0.29099838000297557
355	0.9960122272290066	0.9951528001691846	-0.2889983800029755
356	0.9960052078612258	0.9953641576325397	-0.2869983800029755
357	0.9970964434527215	0.9963829962866385	-0.2849983800029755
358	0.9975188729370126	0.9968199740880097	-0.2829983800029755
359	0.997172067426165	0.996312958840873	-0.28099838000297545
360	0.9940601675324249	0.9934842863793261	-0.2789927100133896
361	0.9966500816495856	0.9965353697007328	-0.2699927100133896
362	0.9954180422394128	0.9952180408756148	-0.2609927100133896
363	0.995087531827333	0.9947111914887954	-0.2519927100133896
364	0.9953395711276477	0.9947427553992896	-0.2429927100133896
365	0.9951135439483716	0.9947977594932748	-0.23399271001338962
366	0.9952275210878141	0.9953154181905611	-0.22499757000446324
367	0.9958020332285924	0.9953443852081177	-0.2219975700044632
368	0.9957907632834438	0.9961186839764828	-0.21899757000446324
369	0.99641716002848	0.9971758931202838	-0.21599757000446318
370	0.996056158078852	0.9968361627918352	-0.21299757000446323
371	0.9940223921467907	0.9939151696341638	-0.2099975700044632
372	0.9970668008025064	0.9970983374397588	-0.20699743500471116
373	0.9963736200877652	0.9970124927558677	-0.2038307683380445
374	0.9952671498159591	0.9960693992859241	-0.20066410167137783
375	0.9951994527714956	0.9955199054715445	-0.19749743500471115
376	0.9966466439735817	0.9970251940447962	-0.1943307683380445
377	0.9961742003578677	0.9967691189690597	-0.19116410167137782
378	0.9944805288733374	0.9943914733928513	-0.1880014849972725
379	0.9954923976770179	0.9953990459422765	-0.18983481833060584
380	0.9958018323731692	0.9967305446250354	-0.1916681516639392
381	0.9937675173110345	0.9964949102923321	-0.1935014849972725
382	0.9951418761900819	0.9953544413110961	-0.19533481833060584
383	0.9978915584267813	0.9984614161641597	-0.19716815166393914
384	0.9967660782548678	0.9970493419894534	-0.1990075599861145
385	0.9968167905260297	0.9960023972969074	-0.20834089331944783
386	0.9984396628661754	0.9985102802886101	-0.2176742266527812
387	0.9955677271951581	0.995127771301829	-0.2270075599861145
388	0.9956620104560269	0.9951959345671082	-0.23634089331944785
389	0.9982863883907758	0.9980561548090234	-0.24567422665278119
390	0.99695012989551	0.9966000766731598	-0.25500512999057773
391	0.9969930857071412	0.9970531210616583	-0.2613384633239111
392	0.9989549422873879	0.998720423179622	-0.2676717966572444
393	0.9988960385539146	0.9987686255005278	-0.2740051299905777
394	0.9968917524556855	0.9963627136351237	-0.28033846332391105
395	0.9985035429312137	0.9979578173265681	-0.28667179665724435
396	0.9978090225700819	0.9974274044847954	-0.2929946000099182
397	0.9987986796677945	0.9981516144879339	-0.2863279333432516
398	0.9984160013680106	0.9984900240913037	-0.27966126667658486
399	0.9984980108518241	0.9982704531290983	-0.2729946000099182
400	0.9995504657125114	0.9990935473921796	-0.26632793334325155
401	0.9977826066093689	0.9975740735022091	-0.2596612666765849
402	0.9990679629426512	0.9987270121095325	-0.2529993250012398
403	1.0000014141524531	0.9991183186743982	-0.25216599166790643
404	0.9989870825538527	0.997615105681505	-0.25133265833457313
405	0.9981255990985654	0.9974104357040183	-0.2504993250012398
406	0.9982567495209688	0.9987216539706002	-0.24966599166790648
407	0.9985611087585331	0.998458334227439	-0.24883265833457313
408	0.9980244399573024	0.9979827688570915	-0.24799919000148776
409	0.9970047007625518	0.9965837772388177	-0.24699919000148773
410	0.9978219491649197	0.9976100132893319	-0.24599919000148776
411	0.9980893968029083	0.9981098798230007	-0.24499919000148773
412	0.9981970719890219	0.9979753703312805	-0.24399919000148773
413	0.9985010989406712	0.9976766185786713	-0.24299919000148773
414	0.9973218315633193	0.9972590760885364	-0.24199406001091006
415	0.9981170089321579	0.9979391518638062	-0.23466072667757673
416	0.9985525664665088	0.999160351336993	-0.2273273933442434
417	0.9980142666239127	0.998142589218113	-0.21999406001091004
418	0.9970747360214476	0.9972897909198749	-0.21266072667757674
419	0.9974713307172998	0.9984987479016938	-0.20532739334424338
420	0.9967890044965428	0.9971361094034957	-0.19799635500669482
421	0.9968123316353896	0.9969535710571237	-0.19349635500669482
422	0.9969123526171341	0.9978276382450181	-0.18899635500669482
423	0.9962852214885375	0.996735508226382	-0.1844963550066948
424	0.9980364323311813	0.9985950278526909	-0.1799963550066948
425	0.998130996612051	0.9991044133048551	-0.1754963550066948
426	0.99738195979184	0.9977127790822743	-0.1710022949957848
427	1.0004959198193517	1.0013736111887217	-0.1738356283291181
428	0.9984523106989829	0.9994960829787651	-0.17666896166245144
429	0.9976752508596236	0.9978403533152878	-0.17950229499578477
430	0.9972583567477212	0.9981931534677352	-0.18233562832911812
431	0.996868409379196	0.997752062684078	-0.18516896166245145
432	0.9982878546260193	0.9985460338685426	-0.18800067499876022
433	0.9978431527979033	0.99802819311293	-0.18883400833209357
434	0.9985558867928146	0.9988221702316625	-0.18966734166542693
435	0.9974098520280421	0.9980290895509786	-0.19050067499876022
436	0.9976370190019641	0.9985753396689484	-0.19133400833209357
437	0.9979773936057269	0.9983337008543898	-0.1921673416654269
438	0.9974052676701843	0.9978604528973603	-0.19298947001934053
439	0.9974597225398045	0.9980492580775082	-0.17998947001934051
440	0.997670045353071	0.9989393027923558	-0.16698947001934056
441	0.9972404701953788	0.9978792219070391	-0.15398947001934052
442	0.9958935777024062	0.9959708175902737	-0.14098947001934053
443	0.9981938691190353	0.9998744142766222	-0.12798947001934052
444	0.99750814725171	0.9993447827499259	-0.11499838000297548
445	0.9984417320819134	1.000261927582853	-0.11299838000297548
446	0.9980112728203122	0.9994739749806699	-0.11099838000297549
447	0.9970313876291389	0.9981136971944786	-0.10899838000297547
448	0.9957955785473179	0.9966057280098478	-0.10699838000297549
449	0.9993513071823248	1.0002260777343086	-0.10499838000297548
450	0.9958027198000362	0.9965833424753177	-0.10299703000545504
451	0.9970237189070426	0.9985941881499507	-0.09933036333878836
452	0.9961394214612416	0.9985825251981886	-0.0956636966721217
453	0.996742163994145	0.9980973469188803	-0.09199703000545502
454	0.9974556270274824	0.9992186754189902	-0.08833036333878835
455	0.9976217189760667	0.9991229308495159	-0.0846636966721217
456	0.9976173986854674	0.9986092909989305	-0.08099811000347139
457	0.9970190096437591	0.9982415384840276	-0.07866477667013805
458	0.9960626659844076	0.997722982522726	-0.07633144333680472
459	0.9966188633306261	0.9985711152115871	-0.07399811000347138
460	0.9986363139653373	0.9995214964291805	-0.07166477667013806
461	0.996644267886048	0.9985785630035482	-0.06933144333680472
462	0.9989204645771542	1.0006859055517487	-0.06699892000198365
463	0.9963279636118321	0.9970418328798367	-0.06566558666865033
464	0.9973254815088439	0.9998284507595991	-0.06433225333531699
465	0.995011094371268	0.9969514910493226	-0.06299892000198365
466	0.9943808911068811	0.9962225166839814	-0.061665586668650324
467	0.9954627304919926	0.9972323749082375	-0.060332253335316985
468	0.9955477509801629	0.9972498085934759	-0.05899568000793458
469	0.9953602177164921	0.9971072184824323	-0.05366234667460125
